university_name,location,course_url,course_or_degree_name,degree_program,ucas_tariff,ucas_tariff_link,ucas_relevant_qualification,a_levels_overall,mandatory_subject_of_a_levels,a_levels_mandatory_minimum_grades,o_levels_overall,mandatory_subject_of_o_levels,o_levels_mandatory_minimum_grades,btec_or_cambridge_technical,btec,btec_extended_diploma,btec_national_diploma,btec_national_extended_diploma,apprenticeship,access_to_higher_educational_diploma,IB_or_international_baccalaureate_points,points_required_from_higher_level_IB_subjects,portfolio_submission,gcse_overall,mandatory_subject_of_gcse,gcse_mandatory_minimum_grades,t_level,t_level_main_subject_grades,t_level_main_subject,t_level_core_subject_grade,bachelors_degree,relevant_work_experience,eligibility_for_SQE,additional_requirements_for_non_UK_degree,cache_technical_level_3,scottish_irish_leaving_certificate,nvq_level,foundation_diploma,ual_extended_diploma,ptlls_or_city_and_guilds,schooling_duration,accreditation_of_prior_experiential_learning_or_APEL,higher_national_diploma_or_HND,higher_national_certificate_or_HNC,foundation_degree,certificate_of_higher_education_or_CertHE,professional_registration,masters_degree,research,recognised_international_foundation_course,year_1_bachelor’s_degree,auditions,interview,ielts,ielts_individual_component,ol_english,al_english,duolingo_overall,duolingo_individual_component,a_UK_bachelors_degree_as_proof_of_english_proficiency,a_bachelors_degree_completed_in_the_english_medium_as_proof_of_english_proficiency,toefl,pte,additional_requirements,url,source_file
University of Worcester,Worcester,https://www.worc.ac.uk/courses/diagnostic-radiography-bsc-hons,diagnostic-radiography-bsc-hons,Bachelor's,120,https://www.ucas.com,"UCAS Relevant Qualification: ""A-levels, BTEC National Extended Diploma, T-level, Access to HE Diplomas""",BBB (including at least one science subject),Science,None,None,None,None,"DDM in Applied Science, or DDM in Health and Social Care plus A-level grade C or above in science or maths",None,None,None,None,None,None,None,None,None,"C/4 or above in at least three subjects, including English language and maths","English language, Maths",None,Merit in Science,None,None,None,None,None,None,None,CACHE Technical Level 3 Requirement: None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/diagnostic-radiography-bsc-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,environmental-studies-science-mphil-phd,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/environmental-studiesscience-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/english-literature-and-theatre-acting-performance-ba-hons,english-literature-and-theatre-acting-performance-ba-hons,Bachelor's,104 UCAS Tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/english-literature-and-theatre-acting-performance-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/history-ba-hons,history,Bachelor's,112,//www.ucas.com,"A-levels, BTEC National Extended Diploma, T-levels, Access to HE Diplomas",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"UCAS tariff points required: 112, Typical Offer Qualification Grade: A-level BBC, BTEC National Extended Diploma DMM, T-level Merit, We do accept Access to HE Diplomas and other qualifications which may not exactly match the combinations above.",https://www.worcester.ac.uk/courses/history-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/history-with-politics-ba-hons,history-with-politics,Bachelor's,104 UCAS tariff points,//www.ucas.com,"A Levels (for example, BCC)",BCC,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/history-with-politics-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/human-resource-management-msc,human-resource-management-msc,Master's,None,None,UCAS Relevant Qualification: An honours degree at 2:2 level or above in any subject (or International students holding a qualification recognised as equivalent by the University),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,"Additional Requirements: Recognition of Prior Learning: ""Students with relevant previous study at postgraduate level or with extensive experience may be considered eligible for recognition of prior learning.""",https://www.worcester.ac.uk/courses/human-resource-management-msc-2021,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/animal-biology-phd,animal-biology-phd,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/animal-biology-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/ma-english,ma-english,Master's,None,None,"UCAS Relevant Qualification: ""A first degree in a relevant discipline, such as English Literature, Cultural Studies, Comparative Literature, or Creative Writing.""",Required,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Class,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.worcester.ac.uk/courses/english-ma,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/education-studies-and-english-literature-ba-hons,education-studies-and-english-literature,Bachelor's,104 UCAS Tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/education-studies-and-english-literature-ba-hons,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,human-geography,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,"Research or professional experience at postgraduate level which has resulted in published work, written reports or other appropriate evidence of achievement",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/human-geography-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.bmet.ac.uk/courses/accounting-and-finance-diphe,accounting-and-finance-diphe,Foundation,112 UCAS tariff points,//www.ucas.com,"A combination of acceptable Level 3 qualifications such as A-levels, T Levels, or BTEC Diplomas.",Required,"English, Maths",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,C/4,"English, Maths",C/4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/accounting-and-finance-diphe,worcester.xlsx
University of Worcester,Worcester,None,assessment-only-route-to-qts,Bachelor's,None,None,First degree or equivalent qualification,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Grade 4 or above in GCSE English and Maths,"English, Maths, Science",4,None,None,None,None,None,Minimum of two years' teaching experience in at least two different schools,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,Assessment Only Route teachers who qualify will not receive an award from the University and will therefore not participate in graduation.,https://www.worcester.ac.uk/courses/assessment-only-route,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk,allied-health-studies,PhD,None,None,First or Upper Second Class Honours Degree or an approved equivalent award or Research or professional experience which has resulted in appropriate evidence of achievement,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,First or Upper Second Class Honours Degree or equivalent award in an appropriate discipline,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Postgraduate Masters Degree in a discipline which is appropriate to the proposed programme of study,Required,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.worcester.ac.uk/courses/allied-health-studies-mphilphd,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/nursing-degree-apprenticeship-bsc-hons,nursing-degree-apprenticeship-bsc-hons,Bachelor's,112 UCAS Tariff Points,None,A levels (for example BBC at A level) or Equivalent Level 3 qualifications e.g. BTEC Level 3 Extended Diploma DMM or above or Access to Higher Education Diploma – with 45 credits at level 3 (with at least 30 credits at Merit or Distinction),BBC,None,None,None,None,None,DMM or above,Pass (96 UCAS points),DMM or above,None,None,Level 3,None,None,None,None,GCSE grade C/4 or ESFA approved level 2 equivalent in Maths and English,"Maths, English",C or 4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,5.5,IELTS 6 (with no less than 5.5 in any component),None,None,None,None,None,None,None,Apprentices will be required to demonstrate health and character sufficient to ensure safe and effective practice. This includes confirmation of a satisfactory Enhanced DBS and occupational health clearance from your employing organisation.,https://www.worcester.ac.uk/courses/registered-nurse-degree-apprenticeship,worcester.xlsx
University of Worcester,Worcester,https://www.worc.ac.uk/courses/occupational-therapy-msc-pre-registration,occupational-therapy-msc-pre-registration,Master's,None,None,A degree at 2:2 or above with evidence of knowledge or experience in the research process and/or completion of an undergraduate dissertation or independent study,Required,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,C/4 or above,English,C or 4,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,HCPC,None,None,None,None,None,None,7.0,6.5,None,None,None,None,Accepted,Accepted,None,None,"Satisfactory Occupational Health Clearance is required including fitness to undertake placement. No offers will be made without interview. Meeting the minimum entry requirements does not guarantee an interview, or a place on the course.",https://www.worcester.ac.uk/courses/occupational-therapy-msc-pre-registration,worcester.xlsx
